11.000000 	 7.000000 	 5.576703 	 3.172250
11.000000 	 8.000000 	 5.536393 	 3.149608
11.000000 	 9.000000 	 5.518479 	 3.143624
11.000000 	 10.000000 	 5.508877 	 3.142080
11.000000 	 11.000000 	 5.503405 	 3.141697
11.000000 	 12.000000 	 5.500522 	 3.141610
11.000000 	 13.000000 	 5.499617 	 3.141593
11.000000 	 14.000000 	 5.500522 	 3.141575
11.000000 	 15.000000 	 5.503405 	 3.141488
11.000000 	 16.000000 	 5.508877 	 3.141105
11.000000 	 17.000000 	 5.518479 	 3.139561
11.000000 	 18.000000 	 5.536393 	 3.133577
11.000000 	 19.000000 	 5.576703 	 3.110935
11.000000 	 20.000000 	 5.765958 	 2.960274
11.000000 	 21.000000 	 3.190671 	 2.669167
11.000000 	 22.000000 	 1.841726 	 2.642010
11.000000 	 23.000000 	 1.110532 	 2.616717
11.000000 	 24.000000 	 0.672533 	 2.526761
12.000000 	 2.000000 	 0.767341 	 4.199903
12.000000 	 3.000000 	 1.122840 	 4.147526
12.000000 	 4.000000 	 1.753593 	 4.198122
12.000000 	 5.000000 	 4.070716 	 4.425470
12.000000 	 6.000000 	 2.927982 	 4.201869
12.000000 	 7.000000 	 1.691287 	 2.908376
12.000000 	 8.000000 	 1.790180 	 3.141593
12.000000 	 9.000000 	 1.882574 	 3.141593
12.000000 	 10.000000 	 1.940224 	 3.141593
12.000000 	 11.000000 	 1.974913 	 3.141593
12.000000 	 12.000000 	 1.993464 	 3.141593
12.000000 	 13.000000 	 1.999303 	 3.141593
12.000000 	 14.000000 	 1.993464 	 3.141593
12.000000 	 15.000000 	 1.974913 	 3.141593
12.000000 	 16.000000 	 1.940224 	 3.141593
12.000000 	 17.000000 	 1.882574 	 3.141593
12.000000 	 18.000000 	 1.790180 	 3.141593
12.000000 	 19.000000 	 1.691287 	 3.374809
12.000000 	 20.000000 	 2.927982 	 2.081316
12.000000 	 21.000000 	 4.070716 	 1.857715
12.000000 	 22.000000 	 1.753593 	 2.085063
12.000000 	 23.000000 	 1.122840 	 2.135660
12.000000 	 24.000000 	 0.767341 	 2.083282
13.000000 	 2.000000 	 0.819260 	 4.498218
13.000000 	 3.000000 	 1.061507 	 4.518680
13.000000 	 4.000000 	 1.450376 	 4.656754
13.000000 	 5.000000 	 2.122861 	 -1.320187
13.000000 	 6.000000 	 3.156250 	 -0.515472
13.000000 	 7.000000 	 2.273753 	 -0.231756
13.000000 	 8.000000 	 1.922381 	 -0.140008
13.000000 	 9.000000 	 1.725231 	 -0.087865
13.000000 	 10.000000 	 1.607932 	 -0.055381
13.000000 	 11.000000 	 1.538271 	 -0.032868
13.000000 	 12.000000 	 1.501059 	 -0.015372
13.000000 	 13.000000 	 1.489333 	 0.000000
13.000000 	 14.000000 	 1.501059 	 0.015372
13.000000 	 15.000000 	 1.538271 	 0.032868
13.000000 	 16.000000 	 1.607932 	 0.055381
